alt	bull	gress	acro	chari	aspi	rubi
1.479287316	2.417471693	2.356350978	2.352741915	2.3544542	2.410118968	2.46408696
1.479287316	2.415741036	2.356236257	2.35249124	2.354031566	2.403995095	2.463459971
1.477699928	2.407730728	2.355757928	2.351738346	2.352722637	2.402897309	2.456957849
1.475089803	2.407339908	2.355279071	2.35110026	2.35268408	2.402502113	2.456563395
1.47348697	2.404714013	2.352279017	2.350519368	2.352047383	2.402364569	2.453822685
1.47348697	2.401676196	2.350519368	2.345275685	2.350945431	2.402020519	2.449354959
1.472902652	2.399015726	2.349296959	2.342580577	2.349918295	2.401245408	2.448350702
1.472756449	2.394504213	2.348071099	2.339848783	2.348908172	2.40010607	2.445899859
1.469969209	2.391111614	2.345079526	2.336959785	2.346665867	2.400002346	2.442730553
1.469674773	2.390246045	2.342007929	2.336779833	2.344824388	2.39891174	2.442354323
1.469085299	2.389927647	2.341434525	2.33669983	2.342560843	2.398773055	2.441286565
1.46686762	2.388420941	2.338874649	2.335538132	2.342106715	2.3931363	2.440342241
1.466571072	2.386338416	2.338655666	2.333306181	2.341750979	2.392415538	2.439316901
1.465680212	2.385909995	2.334534169	2.330068636	2.340761292	2.391587824	2.4378615
1.464191371	2.385749228	2.333709183	2.327174959	2.33405144	2.391323327	2.436925571
1.461948495	2.381133138	2.333427121	2.325925956	2.331912949	2.388633969	2.435430252
1.459693976	2.378343384	2.329804522	2.325638792	2.330880288	2.379722385	2.435047641
1.458939862	2.377761439	2.329194415	2.323994202	2.330819466	2.378379729	2.434967888
1.457730548	2.376467457	2.32594646	2.320104725	2.32966224	2.375956093	2.4338658
1.457730548	2.375499008	2.32085222	2.315172357	2.329438561	2.375041442	2.429623103
1.457730548	2.375279436	2.317018101	2.314983145	2.329194415	2.374821638	2.429590802
1.456973014	2.373426962	2.316431669	2.314646564	2.329072291	2.374143211	2.428199609
1.456062224	2.370735084	2.314204406	2.314056919	2.327808324	2.373243118	2.422491349
1.453624074	2.369586891	2.311986835	2.313825054	2.326130957	2.369939079	2.422162886
1.453012391	2.369568347	2.31196566	2.309417226	2.326069467	2.369197297	2.42109366
1.450710878	2.368937374	2.30992811	2.309033668	2.322797968	2.368863082	2.420813582
1.450403086	2.368881656	2.307153602	2.308222819	2.320187843	2.368435654	2.418847959
1.450403086	2.368231083	2.305995883	2.30291508	2.319168543	2.368026416	2.418069164
1.449324093	2.366142677	2.305716711	2.30274208	2.318334684	2.367486376	2.417753934
1.449015316	2.361482296	2.30144238	2.30105171	2.317185508	2.36685237	2.413802517
1.448087667	2.357134093	2.298110431	2.299986436	2.315550534	2.36677772	2.412846789
1.443732241	2.357019579	2.294928933	2.297607332	2.310693312	2.366535019	2.409561195
1.442322956	2.355317399	2.294003026	2.297388412	2.310438395	2.366366916	2.407934495
1.442322956	2.354607783	2.290479813	2.296489682	2.310395894	2.363442741	2.405568318
1.442166086	2.354242934	2.290034611	2.295523119	2.308841761	2.362331652	2.405090114
1.441852176	2.353993124	2.28829395	2.295237131	2.30839365	2.361954365	2.403446549
1.441538039	2.353242831	2.288182131	2.294532357	2.308009186	2.360896216	2.402330176
1.440909082	2.352780468	2.287980784	2.292388998	2.307367656	2.360081955	2.401779521
1.436957331	2.348460636	2.285174601	2.291657396	2.303714309	2.358410786	2.401176442
1.436003536	2.348129552	2.28510703	2.289499766	2.303692727	2.357019579	2.398026859
1.435366507	2.347837209	2.279370318	2.2878465	2.303412071	2.350538743	2.397366361
1.431524584	2.345628546	2.278913575	2.287062353	2.302677187	2.348343811	2.397244581
1.429590802	2.345432547	2.277196496	2.286591183	2.300182295	2.347505649	2.395955097
1.428620673	2.344844019	2.276254948	2.286568734	2.299441921	2.347447113	2.392626616
1.427810573	2.344294006	2.276185974	2.286478925	2.295918791	2.346118157	2.3917112
1.427323786	2.343507062	2.275288314	2.284656283	2.295721	2.345765693	2.390670213
1.427161403	2.343388897	2.272700057	2.282236809	2.29466459	2.345334515	2.387318625
1.426836454	2.342915917	2.270189543	2.281692267	2.293649779	2.344942163	2.387176186
1.422425676	2.342422681	2.268811904	2.28123796	2.289031235	2.339948062	2.385499027
1.422261451	2.339431565	2.26599637	2.28010011	2.285579811	2.338376799	2.384245858
1.419460073	2.338735309	2.263186157	2.280077323	2.28458863	2.337139663	2.382071101
1.418467021	2.338556091	2.26245109	2.280054534	2.284566077	2.33711968	2.380717623
1.416973173	2.336819829	2.260715194	2.275955982	2.284543523	2.335979142	2.380283618
1.415307292	2.334956116	2.258876629	2.27567983	2.28427278	2.335538132	2.379649915
1.415140352	2.334473857	2.257270482	2.275587741	2.283459536	2.33547796	2.378688545
1.413299764	2.33243846	2.257150382	2.274781123	2.280987889	2.335136825	2.377761439
1.412292509	2.327930805	2.257126358	2.274665769	2.280919663	2.334795423	2.376010911
1.407390904	2.323953008	2.256525325	2.270958185	2.27980378	2.332902806	2.375279436
1.404149249	2.323953008	2.256116147	2.270422608	2.27959851	2.330291991	2.375096375
1.403463701	2.32230201	2.255007022	2.269092456	2.277792519	2.330170175	2.373077592
1.400883216	2.318564155	2.254088647	2.268577972	2.276185974	2.328909405	2.372580635
1.397766256	2.318313817	2.253531844	2.26799259	2.275794915	2.327869569	2.369586891
1.39707055	2.318146845	2.253119834	2.267875419	2.275587741	2.327113616	2.36875162
1.39497672	2.31793804	2.252877293	2.266701967	2.274965625	2.32516661	2.367821652
1.394801777	2.317666442	2.252561786	2.265831566	2.27448114	2.324693914	2.367355921
1.394276527	2.316243005	2.252075944	2.264888626	2.273394854	2.32362331	2.364644785
1.394276527	2.315655525	2.245734693	2.263186157	2.272352241	2.320499396	2.364288276
1.394276527	2.314436069	2.245018871	2.262118715	2.270725407	2.319335123	2.363875109
1.394276527	2.313656347	2.239424618	2.261476989	2.266889932	2.315928383	2.363104066
1.394276527	2.312346639	2.237694509	2.261191472	2.265431067	2.315004173	2.361859992
1.394276527	2.311626732	2.237317484	2.261120064	2.262094965	2.314709693	2.36169007
1.393926007	2.311457168	2.236360888	2.259211493	2.261120064	2.3143729	2.361293324
1.393575203	2.310565872	2.235275877	2.257438567	2.260762845	2.313571968	2.358639052
1.38774566	2.310523384	2.234112158	2.255682479	2.258948408	2.313192064	2.358410786
1.386498966	2.309651456	2.227115083	2.255224247	2.258900557	2.312304325	2.357229498
1.383815366	2.308201461	2.22592926	2.254765532	2.258397804	2.311647923	2.356503892
1.383815366	2.307838204	2.225593548	2.25358029	2.258278015	2.307859581	2.355508988
1.38327665	2.307838204	2.223158342	2.252780238	2.257726561	2.306510806	2.354818871
1.382917135	2.307324854	2.222065843	2.251005173	2.255995727	2.305845582	2.354242934
1.3818368	2.305931474	2.220604888	2.250688304	2.255899367	2.304447441	2.346392098
1.380753771	2.304792016	2.216588111	2.250249179	2.255513713	2.304231942	2.346313847
1.379486814	2.30399477	2.215637563	2.249980606	2.254233783	2.303951634	2.34613773
1.378579576	2.302850213	2.21434041	2.249491866	2.253313769	2.303973203	2.345138383
1.378579576	2.302828588	2.214234349	2.245117675	2.251711205	2.303627976	2.344313661
1.378579576	2.302504092	2.208951675	2.244623428	2.251151343	2.303001554	2.343605508
1.377488383	2.302460808	2.203060098	2.242019365	2.248978096	2.301485766	2.342620043
1.377306251	2.301789347	2.199947058	2.237870341	2.24743313	2.300247561	2.342205479
1.376941757	2.300638955	2.199288828	2.236713563	2.247211971	2.297322714	2.339292403
1.374565061	2.300552009	2.198244586	2.236638014	2.245882648	2.296928319	2.338556091
1.374381698	2.298503754	2.196728723	2.235831337	2.244598701	2.294047161	2.335959106
1.373831145	2.297410309	2.196645887	2.235200077	2.242740145	2.293495143	2.333588322
1.373095987	2.296336055	2.195013563	2.234162819	2.240149713	2.291280029	2.332398059
1.372912003	2.296292151	2.194458837	2.226754523	2.239849821	2.29016822	2.332337449
1.371990911	2.295325147	2.193625418	2.225567713	2.238547888	2.289990066	2.330434067
1.371437317	2.293738118	2.192985379	2.225231722	2.238146506	2.288472801	2.330028014
1.369957607	2.293583513	2.192455939	2.223210298	2.236537261	2.288182131	2.329784199
1.369215857	2.290524308	2.183895915	2.223106381	2.234314768	2.288092655	2.329194415
1.369215857	2.289588953	2.183753706	2.222872477	2.233782715	2.287308952	2.32697045
1.366236124	2.289142836	2.183582992	2.220866133	2.232919912	2.286725855	2.325515663
1.365862215	2.28804791	2.182728418	2.213092551	2.230551096	2.284814097	2.324714477
1.363235804	2.284859177	2.182699903	2.210933535	2.230244499	2.282350169	2.324138353
1.363235804	2.282576801	2.181386195	2.208763733	2.23001441	2.279917777	2.320104725
1.363235804	2.282554143	2.180039811	2.208145635	2.229733023	2.279621322	2.318000692
1.36267093	2.282486162	2.179235721	2.207930438	2.22837469	2.278204672	2.317854489
1.361727836	2.280168465	2.177882643	2.207014659	2.226754523	2.277907045	2.317499221
1.361538971	2.279826582	2.176380692	2.206744944	2.225671043	2.277471685	2.315319465
1.360971884	2.279233346	2.175569793	2.206096945	2.224895471	2.277402904	2.314267599
1.35545152	2.279210513	2.175134759	2.20561031	2.223703564	2.27567983	2.313255404
1.355259906	2.278502094	2.172690482	2.204743833	2.223340159	2.274919506	2.306231965
1.355259906	2.278204672	2.171580202	2.199782594	2.222378266	2.274711914	2.303692727
1.355259906	2.277012939	2.168939214	2.197859232	2.221909547	2.273255983	2.302569011
1.355259906	2.276737459	2.16879202	2.196728723	2.220343485	2.272978109	2.302006061
1.352568386	2.27600199	2.168025809	2.19614854	2.219951086	2.272653697	2.301420685
1.351989455	2.275265273	2.16325085	2.195179842	2.219139002	2.272213037	2.296160414
1.349471799	2.274157849	2.163191202	2.193208108	2.218351666	2.271841607	2.296072566
1.34849957	2.271376872	2.16247479	2.19240017	2.217431299	2.270911639	2.295611077
1.348304863	2.268648165	2.162444914	2.191003634	2.209488205	2.270072963	2.294950954
1.348110068	2.268390736	2.161996525	2.186984572	2.209300495	2.269909699	2.294642554
1.348110068	2.266842949	2.161547673	2.185060283	2.208656301	2.268577972	2.291346647
1.348110068	2.265148139	2.160858531	2.184861709	2.206556044	2.267734772	2.290835647
1.347720217	2.264888626	2.156124947	2.183611449	2.205637359	2.267711327	2.289455166
1.346939463	2.264652571	2.155548577	2.183469146	2.205204364	2.266255222	2.286815613
1.345373731	2.264250982	2.153387979	2.182157766	2.204879334	2.264676182	2.285512302
1.343802333	2.263162465	2.153143857	2.181243161	2.201506367	2.2633046	2.284633733
1.343802333	2.262118715	2.152899596	2.180297952	2.201123897	2.260524536	2.28458863
1.343408594	2.258924483	2.1513392	2.1775365	2.200877846	2.260429176	2.283459536
1.342817315	2.256405018	2.151001908	2.176987875	2.198354625	2.258397804	2.282916527
1.342817315	2.256116147	2.150725747	2.17542483	2.194070108	2.257462574	2.280008953
1.342422681	2.255344881	2.150664354	2.17379793	2.194014546	2.256549382	2.279666944
1.341434525	2.254016061	2.147212417	2.173739714	2.193875612	2.254813841	2.279507248
1.341434525	2.253144081	2.147088625	2.17368149	2.19379223	2.251151343	2.279507248
1.341434525	2.252124553	2.146748014	2.171111865	2.192539577	2.251126985	2.275265273
1.341236623	2.25190577	2.146624089	2.16716959	2.190835748	2.248414697	2.274896445
1.339053736	2.250322397	2.145848757	2.164352856	2.190051418	2.248267604	2.274827255
1.339053736	2.250175948	2.145382892	2.16337012	2.189714842	2.246597049	2.272792761
1.337059726	2.249687428	2.144543074	2.161787119	2.189378006	2.245092976	2.272421826
1.337059726	2.249540765	2.140602308	2.157728684	2.188365926	2.244202876	2.269699697
1.335056519	2.247826023	2.139658736	2.15730563	2.18830963	2.242988412	2.269232664
1.334453751	2.247482261	2.139501275	2.15624619	2.187379693	2.242988412	2.268694954
1.333245699	2.246129126	2.135418905	2.154758619	2.18723862	2.242690474	2.266466895
1.333245699	2.244920044	2.135259899	2.154545692	2.186504298	2.236360888	2.264770615
1.333245699	2.244153373	2.13522809	2.152655199	2.186164962	2.235755635	2.26401458
1.33264041	2.241994489	2.134400256	2.152104801	2.185173712	2.23271665	2.26278321
1.332034277	2.240199675	2.133538908	2.150787131	2.183952786	2.232080842	2.261833621
1.331224781	2.234264124	2.133475037	2.150695051	2.180297952	2.231851724	2.260381488
1.330819466	2.233934797	2.133347266	2.146562113	2.179896333	2.229988837	2.259761067
1.330819466	2.232792884	2.13289977	2.143982292	2.179695383	2.229297794	2.259689423
1.329194415	2.231877187	2.129689892	2.141575183	2.179494341	2.229272179	2.259617767
1.328990855	2.228554337	2.129657673	2.139816141	2.17768076	2.228862129	2.258733037
1.32858345	2.227912402	2.128399269	2.139721705	2.177247836	2.226677221	2.256886045
1.327971624	2.227809604	2.128076013	2.137512353	2.176264942	2.22592926	2.256789882
1.327971624	2.227346713	2.127946643	2.137417415	2.176207055	2.225541877	2.255441365
1.327971624	2.226780287	2.123067244	2.137259139	2.174641193	2.224791956	2.254137031
1.324488233	2.2254902	2.122838194	2.13583205	2.171784941	2.224688417	2.25224605
1.3232521	2.225154149	2.121756758	2.134208993	2.170877507	2.22419627	2.248390185
1.323045735	2.224351745	2.121723946	2.133890034	2.170467076	2.224118511	2.245586689
1.322632712	2.223547856	2.120968565	2.133251412	2.168025809	2.222456337	2.244524512
1.321805484	2.222898473	2.117933835	2.132739838	2.167553621	2.221909547	2.244450309
1.320146286	2.222716471	2.116408481	2.129883155	2.16716959	2.221570712	2.243658027
1.31868927	2.222612436	2.116209126	2.12946431	2.166814799	2.221257707	2.241770543
1.318480725	2.221779257	2.114911084	2.128140683	2.16571903	2.220892249	2.240449399
1.318480725	2.220892249	2.114711041	2.12784959	2.164620489	2.219584526	2.239924813
1.318480725	2.220787776	2.113843119	2.127752516	2.16301221	2.219427335	2.239399593
1.318480725	2.219086557	2.113341605	2.126683263	2.162803292	2.217615529	2.237367773
1.318480725	2.21861427	2.112873002	2.126131407	2.160468531	2.216482597	2.234416038
1.318480725	2.218377933	2.112236231	2.125090713	2.158362492	2.215875395	2.233097688
1.31827208	2.218325397	2.112068504	2.123001813	2.158272005	2.215505378	2.232462439
1.317227349	2.217825981	2.111296126	2.122772729	2.158241838	2.215214429	2.231851724
1.316180099	2.217825981	2.109915863	2.122248654	2.158000429	2.213198892	2.231189145
1.315760491	2.216878142	2.109713505	2.120705516	2.156942685	2.212986185	2.231138136
1.314920056	2.216403445	2.109544801	2.120541029	2.156306799	2.212480588	2.229553864
1.310480891	2.213730204	2.109105864	2.120244796	2.15384534	2.210586025	2.229553864
1.309417226	2.213730204	2.107650826	2.120113071	2.15299121	2.208333844	2.227938097
1.308991029	2.213358354	2.107583031	2.119222887	2.152135397	2.204879334	2.227526785
1.306639441	2.212720154	2.105373914	2.118892725	2.151768103	2.204337076	2.227423896
1.306639441	2.212374071	2.102947968	2.118363944	2.151676231	2.203875623	2.227423896
1.305566314	2.212027712	2.10222783	2.117966935	2.151216579	2.203032887	2.226496796
1.305136319	2.209997296	2.101334573	2.117204986	2.150111425	2.203005675	2.226213121
1.304059466	2.208521973	2.100198172	2.117039168	2.14906508	2.202379321	2.224558959
1.304059466	2.208280079	2.099749681	2.115710338	2.148355826	2.202079441	2.222950459
1.304059466	2.206960729	2.099127928	2.112973459	2.147769046	2.200823149	2.222768479
1.304059466	2.206744944	2.098851307	2.112403893	2.147769046	2.200768445	2.221153322
1.304059466	2.204906429	2.098712931	2.112068504	2.147707234	2.199618068	2.218850478
1.304059466	2.204635401	2.098262902	2.111396949	2.147552664	2.198849453	2.218272854
1.302979937	2.203957092	2.096562438	2.111296126	2.146034963	2.197363273	2.217246992
1.301680949	2.202624524	2.096527666	2.110219224	2.144885418	2.197280558	2.215135045
1.301680949	2.20199762	2.095204233	2.108023509	2.144543074	2.197252983	2.21460545
1.301680949	2.2018885	2.093946724	2.107650826	2.143795204	2.196286749	2.212054365
1.301680949	2.201588281	2.093211492	2.107006346	2.143576832	2.195816658	2.21031852
1.301247089	2.201151228	2.091666958	2.105237601	2.143077284	2.195124423	2.210264999
1.299725154	2.201069231	2.090504941	2.105169428	2.141355692	2.19481949	2.209916953
1.29907126	2.198547125	2.090046322	2.104589527	2.141167469	2.194791758	2.209300495
1.29841638	2.198409634	2.089834489	2.104555391	2.14113609	2.193653225	2.209220023
1.297541668	2.197501096	2.089622552	2.103187749	2.140979163	2.1926232	2.208763733
1.297322714	2.197308132	2.088313316	2.102639484	2.139721705	2.189883163	2.208280079
1.297322714	2.196480168	2.088136089	2.102090526	2.137290799	2.189686783	2.207365037
1.297322714	2.196397284	2.087887849	2.101643985	2.137037455	2.188225173	2.206475062
1.297322714	2.196314385	2.086537784	2.100163689	2.136752266	2.188056208	2.206042901
1.297322714	2.194653072	2.084754963	2.098816717	2.136308267	2.187802639	2.205312653
1.297322714	2.194236749	2.084147133	2.097916409	2.13522809	2.187605315	2.203386492
1.297322714	2.194014546	2.083251717	2.097743059	2.134208993	2.186786877	2.201096565
1.297322714	2.193263773	2.083108279	2.097708381	2.133634698	2.185372143	2.200138854
